PriceKey,ProductKey,PV1,PV2,PV3,PV4,PV5
4155,11407662,389,389,389,389,389
4156,11407676,439,439,439,439,439
4157,11407683,454,454,454,454,454
4158,11407690,599,599,599,599,599
4159,11407704,849,849,849,849,849
4160,11407711,239,239,239,239,239
4161,11407725,299,299,299,299,299
4162,11407732,363,363,363,363,363
4163,11407746,428,428,428,428,428
4164,11407753,489,489,489,489,489
4165,11407760,563,563,563,563,563
4166,11407774,619,619,619,619,619
4167,11407781,695,695,695,695,695
4168,11407795,197,197,197,197,197
4169,11407802,269,269,269,269,269
4170,11407816,339,339,339,339,339
4171,11407823,408,408,408,408,408
4172,11407830,479,479,479,479,479
4173,11407844,551,551,551,551,551
4174,11407851,629,629,629,629,629
4175,11407865,699,699,699,699,699
4176,11407872,779,779,779,779,779
4177,11407886,299,299,299,299,299
4178,11407893,369,369,369,369,369
4179,11407900,419,419,419,419,419
4180,11407914,469,469,469,469,469
4181,11407921,529,529,529,529,529
4182,11407935,629,629,629,629,629
4183,11407942,749,749,749,749,749
4184,11407956,859,859,859,859,859
4185,11407963,315,315,315,315,315
4186,11407970,389,389,389,389,389
4187,11407984,349,349,349,349,349
4188,11407991,398,398,398,398,398
4189,11408005,629,629,629,629,629
4190,11408012,716,716,716,716,716
4191,11408026,789,789,789,789,789
4192,11408033,669,669,669,669,669
4193,11408040,289,289,289,289,289
4194,11408054,438,438,438,438,438
4195,11408061,560,560,560,560,560
4196,11408075,699,699,699,699,699
4197,11408082,769,769,769,769,769
4198,11408096,841,841,841,841,841
4199,11408103,939,939,939,939,939
4200,11408110,1069,1069,1069,1069,1069
4201,11408124,1189,1189,1189,1189,1189
4202,11408131,1319,1319,1319,1319,1319
4203,11408152,574.9,574.9,574.9,574.9,574.9
4204,11408285,12.9,12.9,12.9,12.9,12.9
4205,11408292,9.5,9.5,9.5,9.5,9.5
4206,11408306,7,7,7,7,7
4207,11408334,13.9,13.9,13.9,13.9,13.9
4208,11408355,13.9,13.9,13.9,13.9,13.9
4209,11408376,7,7,7,7,7
4210,11408460,4.65,4.65,4.65,4.65,4.65
4211,11412394,21.9,21.9,21.9,21.9,21.9
4212,11412401,44,44,44,44,44
4213,11412471,199,199,199,199,199
4214,11412485,199,199,199,199,199
4215,11412786,9.19,9.19,9.19,9.19,9.19
4216,11412800,10.9,10.9,10.9,10.9,10.9
4217,11412821,12.5,12.5,12.5,12.5,12.5
4218,11412835,14.9,14.9,14.9,14.9,14.9
4219,11412870,8.49,8.49,8.49,8.49,8.49
4220,11412884,9.69,9.69,9.69,9.69,9.69
4221,11412891,10.9,10.9,10.9,10.9,10.9
4222,11412905,10.9,10.9,10.9,10.9,10.9
4223,11412940,9.19,9.19,9.19,9.19,9.19
4224,11412954,10.1,10.1,10.1,10.1,10.1
4225,11412961,10.9,10.9,10.9,10.9,10.9
4226,11413381,62.24,62.24,62.24,62.24,62.24
4227,11413591,49.8,49.8,49.8,49.8,49.8
4228,11413654,59.9,59.9,59.9,59.9,59.9
4229,11413661,59.9,59.9,59.9,59.9,59.9
4230,11413794,59.9,59.9,59.9,59.9,59.9
4231,11413801,59.9,59.9,59.9,59.9,59.9
4232,11413822,67.9,67.9,67.9,67.9,67.9
4233,11413843,67.9,67.9,67.9,67.9,67.9
4234,11413864,67.9,67.9,67.9,67.9,67.9
4235,11413913,67.9,67.9,67.9,67.9,67.9
4236,11413920,67.9,67.9,67.9,67.9,67.9
4237,11413955,26.6,26.6,26.6,26.6,26.6
4238,11414592,3.99,3.99,3.99,3.99,3.99
4239,11414606,3.2,3.2,3.2,3.2,3.2
4240,11415495,9.49,9.49,9.49,9.49,9.49
4241,11415936,3.2,3.2,3.2,3.2,3.2
4242,11416664,33,33,33,33,33
4243,11416671,13.5,13.5,13.5,13.5,13.5
4244,11416874,97.47,97.47,97.47,97.47,97.47
4245,11416881,81,81,81,81,81
4246,11416993,22.9,22.9,22.9,22.9,22.9
4247,11417000,12.5,12.5,12.5,12.5,12.5
4248,11417063,49,49,49,49,49
4249,11417742,44.5,44.5,44.5,44.5,44.5
4250,11417805,44.8,44.8,44.8,44.8,44.8
4251,11417854,22.9,22.9,22.9,22.9,22.9
4252,11417980,21.75,21.75,21.75,21.75,21.75
4253,11418463,10.9,10.9,10.9,10.9,10.9
4254,11418526,10.9,10.9,10.9,10.9,10.9
4255,11418533,7.6,7.6,7.6,7.6,7.6
4256,11418561,72,72,72,72,72
4257,11418575,169,169,169,169,169
4258,11418610,24.9,24.9,24.9,24.9,24.9
4259,11418624,39,39,39,39,39
4260,11418631,53,53,53,53,53
4261,11418645,55,55,55,55,55
4262,11418673,21,21,21,21,21
4263,11418715,47.9,47.9,47.9,47.9,47.9
4264,11418722,62.5,62.5,62.5,62.5,62.5
4265,11418764,86.5,86.5,86.5,86.5,86.5
4266,11418771,116,116,116,116,116
4267,11418806,26.5,26.5,26.5,26.5,26.5
4268,11418820,30,30,30,30,30
4269,11418834,43.2,43.2,43.2,43.2,43.2
4270,11418841,66.5,66.5,66.5,66.5,66.5
4271,11418855,89,89,89,89,89
4272,11420605,60.9,60.9,60.9,60.9,60.9
4273,11420626,28.8,28.8,28.8,28.8,28.8
4274,11420633,50.9,50.9,50.9,50.9,50.9
4275,11421781,18.9,18.9,18.9,18.9,18.9
4276,11422544,5.5,5.5,5.5,5.5,5.5
4277,11422621,13,13,13,13,13
4278,11422901,58.4,58.4,58.4,58.4,58.4
4279,11422992,12.7,12.7,12.7,12.7,12.7
4280,11423006,33.9,33.9,33.9,33.9,33.9
4281,11423020,33.9,33.9,33.9,33.9,33.9
4282,11423090,29.9,29.9,29.9,29.9,29.9
4283,11423125,22.8,22.8,22.8,22.8,22.8
4284,11423244,21.9,21.9,21.9,21.9,21.9
4285,11423265,379,379,379,379,379
4286,11423272,398,398,398,398,398
4287,11423286,449,449,449,449,449
4288,11423335,685,685,685,685,685
4289,11423342,718,718,718,718,718
4290,11423384,5.5,5.5,5.5,5.5,5.5
4291,11423804,54,54,54,54,54
4292,11423811,54,54,54,54,54
4293,11424154,39,39,39,39,39
4294,11424161,39.9,39.9,39.9,39.9,39.9
4295,11424175,31.9,31.9,31.9,31.9,31.9
4296,11424210,37.9,37.9,37.9,37.9,37.9
4297,11426254,128,128,128,128,128
4298,11426261,97,97,97,97,97
4299,11426310,6.09,6.09,6.09,6.09,6.09
4300,11426324,9.99,9.99,9.99,9.99,9.99
4301,11426331,17.5,17.5,17.5,17.5,17.5
4302,11426352,14.9,14.9,14.9,14.9,14.9
4303,11426814,34.9,34.9,34.9,34.9,34.9
4304,11426940,459,459,459,459,459
4305,11426954,459,459,459,459,459
4306,11426961,459,459,459,459,459
4307,11427206,46,46,46,46,46
4308,11427332,26.5,26.5,26.5,26.5,26.5
4309,11427346,23.9,23.9,23.9,23.9,23.9
4310,11428305,132.9,132.9,132.9,132.9,132.9
4311,11428326,165,165,165,165,165
4312,11428333,85,85,85,85,85
4313,11428900,198,198,198,198,198
4314,11428942,229,229,229,229,229
4315,11429075,44.9,44.9,44.9,44.9,43.8
4316,11429201,137,137,137,137,137
4317,11429215,129,129,129,129,129
4318,11430692,33.5,33.5,33.5,33.5,33.5
4319,11430706,18.9,18.9,18.9,18.9,18.9
4320,11430860,77,77,77,77,77
4321,11430881,117,117,117,117,117
4322,11430902,85,85,85,85,85
4323,11430916,38.9,38.9,38.9,38.9,38.9
4324,11431546,96.83,96.83,96.83,96.83,96.83
4325,11431553,133.68,133.68,133.68,133.68,133.68
4326,11431560,75.97,75.97,75.97,75.97,75.97
4327,11431574,101,101,101,101,101
4328,11431994,30.5,30.5,30.5,30.5,30.5
4329,11432113,147,147,147,147,147
4330,11432176,159,159,159,159,159
4331,11432190,148,148,148,148,148
4332,11432323,115,115,115,115,115
4333,11432624,16.5,16.5,16.5,16.5,16.5
4334,11432631,16.5,16.5,16.5,16.5,16.5
4335,11432694,11.9,11.9,11.9,11.9,11.9
4336,11432701,11.5,11.5,11.5,11.5,11.5
4337,11432743,14.5,14.5,14.5,14.5,14.5
4338,11432904,15.1,15.1,15.1,15.1,15.1
4339,11432946,17,17,17,17,17
4340,11433086,48.2,48.2,48.2,48.2,49.24
4341,11433093,49.24,49.24,49.24,49.24,49.24
4342,11433275,14.5,14.5,14.5,14.5,14.5
4343,11433345,99,99,99,99,99
4344,11434045,21.5,21.5,21.5,21.5,21.5
4345,11434150,59.27,59.27,59.27,59.27,59.27
4346,11434234,59.27,59.27,59.27,59.27,59.27
4347,11434262,11.5,11.5,11.5,11.5,11.5
4348,11434304,187,187,187,187,187
4349,11434395,46.33,46.33,46.33,46.33,46.33
4350,11434416,46.33,46.33,46.33,46.33,46.33
4351,11434423,66.13,66.13,66.13,66.13,66.13
4352,11434682,59.48,59.48,59.48,59.48,59.48
4353,11435011,34.9,34.9,34.9,34.9,34.9
4354,11435025,13.19,13.19,13.19,13.19,13.19
4355,11435032,13.7,13.7,13.7,13.7,13.7
4356,11435305,50.37,50.37,50.37,50.37,50.37
4357,11435361,52.6,52.6,52.6,52.6,52.6
4358,11435382,48.96,48.96,48.96,48.96,48.96
4359,11435403,54.42,54.42,54.42,54.42,54.42
4360,11435466,27.59,27.59,27.59,27.59,27.59
4361,11435655,339,339,339,339,339
4362,11435662,339,339,339,339,339
4363,11435690,339,339,339,339,339
4364,11435704,339,339,339,339,339
4365,11435711,339,339,339,339,339
4366,11435725,339,339,339,339,339
4367,11435732,339,339,339,339,339
4368,11435746,339,339,339,339,339
4369,11436103,419,419,419,419,419
4370,11436110,399,399,399,399,399
4371,11436124,409,409,409,409,409
4372,11436131,419,419,419,419,419
4373,11436145,189,189,189,189,189
4374,11436152,195,195,195,195,195
4375,11436166,199,199,199,199,199
4376,11437293,22.95,22.95,22.95,22.95,22.95
4377,11437300,23.9,23.9,23.9,23.9,23.9
4378,11437314,38.9,38.9,38.9,38.9,38.9
4379,11437706,409,409,409,409,409
4380,11438014,95,95,95,95,95
4381,11438434,78.31,78.31,78.31,78.31,78.31
4382,11438455,95.75,95.75,95.75,95.75,95.75
4383,11438546,96.41,96.41,96.41,96.41,96.41
4384,11440884,5.7,5.7,5.7,5.7,5.7
4385,11441094,59.6,59.6,59.6,59.6,59.6
4386,11441115,1648,1648,1648,1648,1648
4387,11441122,152.15,152.15,152.15,152.15,152.15
4388,11441220,649,649,649,649,649
4389,11441283,79.9,79.9,79.9,79.9,79.9
4390,11441374,239,239,239,239,239
4391,11441493,25.8,25.8,25.8,25.8,25.8
4392,11441976,38.9,38.9,38.9,38.9,39.9
4393,11442116,41.9,41.9,41.9,41.9,41.9
4394,11442123,28.5,28.5,28.5,28.5,28.5
4395,11442130,38.9,38.9,38.9,38.9,39.9
4396,11442151,35.5,35.5,35.5,35.5,35.5
4397,11442662,82.9,82.9,82.9,82.9,82.9
4398,11442676,51.5,51.5,51.5,51.5,51.5
4399,11443992,15.19,15.19,15.19,15.19,15.19
4400,11444006,14.8,14.8,14.8,14.8,14.8
4401,11444013,15.19,15.19,15.19,15.19,15.19
4402,11444020,15.19,15.19,15.19,15.19,15.19
4403,11444034,14.8,14.8,14.8,14.8,14.8
4404,11444055,15.19,15.19,15.19,15.19,15.19
4405,11444300,4.9,4.9,4.9,4.9,4.9
4406,11444356,17.35,17.35,17.35,17.35,17.35
4407,11444363,17.35,17.35,17.35,17.35,17.35
4408,11444370,17.35,17.35,17.35,17.35,17.35
4409,11447191,6.09,6.09,6.09,6.09,6.09
4410,11447996,479,479,479,479,479
4411,11448003,628,628,628,628,628
4412,11448024,269,269,269,269,269
4413,11448633,13.9,13.9,13.9,13.9,13.9
4414,11448675,39.9,39.9,39.9,39.9,39.9
4415,11448696,199,199,199,199,199
4416,11449074,187,187,187,187,187
4417,11449081,264,264,264,264,264
4418,11449095,314,314,314,314,314
4419,11449102,483,483,483,483,483
4420,11450404,6.8,6.8,6.8,6.8,6.21
4421,11450411,6.8,6.8,6.8,6.8,6.21
4422,11450425,8.19,8.19,8.19,8.19,8.19
4423,11450432,8.19,8.19,8.19,8.19,8.19
4424,11450446,1.95,1.95,1.95,1.95,1.7
4425,11450453,1.95,1.95,1.95,1.95,1.7
4426,11450460,4.25,4.25,4.25,4.25,4.25
4427,11450656,5.29,5.29,5.29,5.29,5.29
4428,11450663,5.29,5.29,5.29,5.29,5.29
4429,11450691,6.99,6.99,6.99,6.99,6.99
4430,11450705,6.99,6.99,6.99,6.99,6.99
4431,11450726,1.2,1.2,1.2,1.2,1.06
4432,11450733,1.2,1.2,1.2,1.2,1.06
4433,11450740,1.54,1.54,1.54,1.54,1.35
4434,11450754,1.49,1.49,1.49,1.49,1.49
4435,11450761,2.48,2.48,2.48,2.48,2.19
4436,11450775,2.4,2.4,2.4,2.4,2.4
4437,11450782,3.55,3.55,3.55,3.55,3.23
4438,11450796,3.69,3.69,3.69,3.69,3.69
4439,11450803,1.13,1.13,1.13,1.13,1.12
4440,11450936,7.55,7.55,7.55,7.55,7.55
4441,11451055,23.5,23.5,23.5,23.5,23.5
4442,11451062,23.5,23.5,23.5,23.5,23.5
4443,11451426,21.9,21.9,21.9,21.9,21.9
4444,11452784,24.9,24.9,24.9,24.9,24.9
4445,11452791,24.9,24.9,24.9,24.9,24.9
4446,11452812,24.9,24.9,24.9,24.9,24.9
4447,11452833,16.9,16.9,16.9,16.9,16.9
4448,11452903,17.5,17.5,17.5,17.5,17.5
4449,11456053,10.5,10.5,10.5,10.5,10.5
4450,11456333,183,183,183,183,183
4451,11456361,49.9,49.9,49.9,49.9,49.9
4452,11456375,28.95,28.95,28.95,28.95,28.95
4453,11457040,169,169,169,169,169
4454,11457061,169,169,169,169,169
4455,11457075,18.5,18.5,18.5,18.5,18.5
4456,11457082,14.8,14.8,14.8,14.8,14.8
4457,11457096,14.8,14.8,14.8,14.8,14.8
4458,11457103,18.5,18.5,18.5,18.5,18.5
4459,11457110,24.5,24.5,24.5,24.5,24.5
4460,11457131,21.1,21.1,21.1,21.1,21.1
4461,11457152,21.9,21.9,21.9,21.9,21.9
4462,11457166,4.79,4.79,4.79,4.79,4.79
4463,11457173,4.79,4.79,4.79,4.79,4.79
4464,11457180,4.79,4.79,4.79,4.79,4.79
4465,11457194,20.4,20.4,20.4,20.4,20.4
4466,11457201,10.9,10.9,10.9,10.9,10.9
4467,11457215,5.99,5.99,5.99,5.99,5.99
4468,11457222,11.2,11.2,11.2,11.2,11.2
4469,11457243,110,110,110,110,110
4470,11457250,2.79,2.79,2.79,2.79,2.79
4471,11458013,57,57,57,57,57
4472,11458020,159,159,159,159,159
4473,11458034,59,59,59,59,59
4474,11458041,69,69,69,69,69
4475,11458055,47.9,47.9,47.9,47.9,47.9
4476,11458062,47.9,47.9,47.9,47.9,47.9
4477,11458076,44.9,44.9,44.9,44.9,44.9
4478,11458146,36.9,36.9,36.9,36.9,36.9
4479,11458153,62.9,62.9,62.9,62.9,62.9
4480,11458160,77.5,77.5,77.5,77.5,77.5
4481,11458174,4.95,4.95,4.95,4.95,4.95
4482,11458181,34.9,34.9,34.9,34.9,34.9
4483,11458195,52.2,52.2,52.2,52.2,52.2
4484,11458202,37.59,37.59,37.59,37.59,37.59
4485,11458216,39.9,39.9,39.9,39.9,39.9
4486,11458223,47.9,47.9,47.9,47.9,47.9
4487,11458272,7.3,7.3,7.3,7.3,7.3
4488,11458293,53,53,53,53,53
4489,11458300,78.9,78.9,78.9,78.9,78.9
4490,11458433,17.35,17.35,17.35,17.35,17.35
4491,11458811,15.19,15.19,15.19,15.19,15.19
4492,11459721,78.5,78.5,78.5,78.5,78.5
4493,11460036,11.3,11.3,11.3,11.3,11.3
4494,11460330,23,23,23,23,25.9
4495,11460351,24.9,24.9,24.9,24.9,24.9
4496,11460400,398,398,398,398,398
4497,11460414,77.5,77.5,77.5,77.5,77.5
4498,11460666,82,82,82,82,82
4499,11460750,16.4,16.4,16.4,16.4,16.4
4500,11462381,174,174,174,174,174
4501,11462395,354,354,354,354,354
4502,11466182,4.49,4.49,4.49,4.49,4.49
4503,11466371,8.89,8.89,8.89,8.89,8.89
4504,11466651,14.9,14.9,14.9,14.9,14.9
4505,11466812,22.9,22.9,22.9,22.9,22.9
4506,11466826,22.9,22.9,22.9,22.9,22.9
4507,11467001,25.9,25.9,25.9,25.9,25.9
4508,11467015,38.5,38.5,38.5,38.5,38.5
4509,11467750,14.7,14.7,14.7,14.7,14.7
4510,11467764,15.6,15.6,15.6,15.6,15.6
4511,11467771,43.7,43.7,43.7,43.7,43.7
4512,11467785,14.4,14.4,14.4,14.4,14.4
4513,11467792,21.9,21.9,21.9,21.9,21.9
4514,11469822,419,419,419,419,419
4515,11470284,159,159,159,159,159
4516,11470431,14.5,14.5,14.5,14.5,14.5
4517,11470445,14.5,14.5,14.5,14.5,14.5
4518,11470585,10.9,10.9,10.9,10.9,10.9
4519,11470592,14.5,14.5,14.5,14.5,14.5
4520,11470620,7.5,7.5,7.5,7.5,7.5
4521,11470655,10.3,10.3,10.3,10.3,10.3
4522,11470683,13.5,13.5,13.5,13.5,13.5
4523,11470725,9.9,9.9,9.9,9.9,9.9
4524,11470795,16.9,16.9,16.9,16.9,16.9
4525,11470823,89.9,89.9,89.9,89.9,89.9
4526,11470830,116,116,116,116,116
4527,11470844,4.49,4.49,4.49,4.49,4.49
4528,11470851,4.49,4.49,4.49,4.49,4.49
4529,11470865,4.49,4.49,4.49,4.49,4.49
4530,11470984,2240,2240,2240,2240,2240
4531,11471173,115,115,115,115,115
4532,11471215,279,279,279,279,309
4533,11471222,429,429,429,429,429
4534,11471761,7.39,7.39,7.39,7.39,7.39
4535,11471971,169,169,169,169,169
4536,11471985,228,228,228,228,228
4537,11471992,278,278,278,278,278
4538,11472300,2.99,2.99,2.99,2.99,2.99
4539,11472853,36.7,36.7,36.7,36.7,36.7
4540,11472930,26,26,26,26,26
4541,11472944,21.9,21.9,21.9,21.9,21.9
4542,11472951,21.9,21.9,21.9,21.9,21.9
4543,11472965,21.9,21.9,21.9,21.9,21.9
4544,11472972,21.9,21.9,21.9,21.9,21.9
4545,11472986,29,29,29,29,29
4546,11472993,24.8,24.8,24.8,24.8,29
4547,11473000,39,39,39,39,39
4548,11473021,36.1,36.1,36.1,36.1,39
4549,11473035,19.5,19.5,19.5,19.5,19.5
4550,11473070,28,28,28,28,28
4551,11473091,28,28,28,28,28
4552,11473105,29,29,29,29,29
4553,11473112,29,29,29,29,29
4554,11473126,29,29,29,29,29
4555,11473161,29,29,29,29,29
4556,11473175,29,29,29,29,29
4557,11473182,29,29,29,29,29
4558,11473210,29,29,29,29,29
4559,11473231,29,29,29,29,29
4560,11473245,29,29,29,29,29
4561,11473266,29,29,29,29,29
4562,11473315,39,39,39,39,39
4563,11473364,29,29,29,29,29
4564,11473385,29,29,29,29,29
4565,11473413,65.7,65.7,65.7,65.7,66
4566,11473455,29,29,29,29,29
4567,11473476,29,29,29,29,29
4568,11473483,29,29,29,29,29
4569,11473511,29.9,29.9,29.9,29.9,29.9
4570,11473546,31.5,31.5,31.5,31.5,32.9
4571,11473553,33.9,33.9,33.9,33.9,33.9
4572,11473581,33.9,33.9,33.9,33.9,33.9
4573,11473595,34.8,34.8,34.8,34.8,34.9
4574,11473602,33.5,33.5,33.5,33.5,34.9
4575,11473616,34.9,34.9,34.9,34.9,34.9
4576,11473623,34.9,34.9,34.9,34.9,34.9
4577,11473630,34.9,34.9,34.9,34.9,34.9
4578,11473644,28.9,28.9,28.9,28.9,28.9
4579,11473672,25.9,25.9,25.9,25.9,25.9
4580,11473693,25.9,25.9,25.9,25.9,25.9
4581,11473714,28.5,28.5,28.5,28.5,28.9
4582,11473721,27.9,27.9,27.9,27.9,28.9
4583,11473791,49,49,49,49,49
4584,11473805,49,49,49,49,49
4585,11473812,35.9,35.9,35.9,35.9,35.9
4586,11473826,35,35,35,35,35
4587,11473833,35,35,35,35,35
4588,11473840,35,35,35,35,35
4589,11473854,35.9,35.9,35.9,35.9,35.9
4590,11473861,38.8,38.8,38.8,38.8,39.9
4591,11473875,38.6,38.6,38.6,38.6,39.9
4592,11473910,39,39,39,39,39
4593,11473924,36.6,36.6,36.6,36.6,39
4594,11473945,69.1,69.1,69.1,69.1,69.1
4595,11473966,69.9,69.9,69.9,69.9,69.9
4596,11473994,89,89,89,89,89
4597,11474001,89,89,89,89,89
4598,11474022,37.5,37.5,37.5,37.5,37.9
4599,11474036,37.9,37.9,37.9,37.9,37.9
4600,11474043,33.5,33.5,33.5,33.5,37.9
4601,11474050,35.6,35.6,35.6,35.6,37.9
4602,11474071,66.9,66.9,66.9,66.9,75
4603,11474085,47.7,47.7,47.7,47.7,54
4604,11474120,28.8,28.8,28.8,28.8,28.9
4605,11474141,26.8,26.8,26.8,26.8,28.9
4606,11474155,25.1,25.1,25.1,25.1,25.9
4607,11474162,23.8,23.8,23.8,23.8,25.9
4608,11474204,59.9,59.9,59.9,59.9,59.9
4609,11474211,59.9,59.9,59.9,59.9,59.9
4610,11474225,33.1,33.1,33.1,33.1,37.9
4611,11474232,24.9,24.9,24.9,24.9,25.9
4612,11474484,32.9,32.9,32.9,32.9,32.9
4613,11474911,38.4,38.4,38.4,38.4,38.4
4614,11474960,28.9,28.9,28.9,28.9,28.9
4615,11475625,82.9,82.9,82.9,82.9,82.9
4616,11475940,75,75,75,75,75
4617,11475996,24.6,24.6,24.6,24.6,24.6
4618,11476003,24.6,24.6,24.6,24.6,24.6
4619,11476010,29.3,29.3,29.3,29.3,29.3
4620,11476024,29.3,29.3,29.3,29.3,29.3
4621,11476094,5.65,5.65,5.65,5.65,5.65
4622,11476115,9.6,9.6,9.6,9.6,9.6
4623,11476122,9.6,9.6,9.6,9.6,9.6
4624,11476136,11.9,11.9,11.9,11.9,11.9
4625,11476150,9.74,9.74,9.74,9.74,9.74
4626,11476164,9.74,9.74,9.74,9.74,9.74
4627,11476171,7.25,7.25,7.25,7.25,7.25
4628,11476185,7.25,7.25,7.25,7.25,7.25
4629,11476304,48.08,48.08,48.08,48.08,48.08
4630,11477662,2.49,2.49,2.49,2.49,2.49
4631,11477711,6.36,6.36,6.36,6.36,6.36
4632,11477872,44.9,44.9,44.9,44.9,44.9
4633,11477886,49.9,49.9,49.9,49.9,49.9
4634,11477935,219,219,219,219,219
4635,11478264,57.06,57.06,57.06,57.06,57.06
4636,11478271,56.46,56.46,56.46,56.46,56.46
4637,11478621,15.9,15.9,15.9,15.9,15.9
4638,11478635,8.99,8.99,8.99,8.99,8.99
4639,11482632,55.35,55.35,55.35,55.35,55.35
4640,11482653,52.35,52.35,52.35,52.35,52.35
4641,11483206,26.99,26.99,26.99,26.99,26.99
4642,11484704,22.5,22.5,22.5,22.5,22.5
4643,11484711,21.9,21.9,21.9,21.9,21.9
4644,11484914,72.8,72.8,72.8,72.8,72.8
4645,11484921,98.8,98.8,98.8,98.8,98.8
4646,11484935,118,118,118,118,118
4647,11484942,153,153,153,153,153
4648,11485040,79.9,79.9,79.9,79.9,79.9
4649,11485306,115,115,115,115,115
4650,11485320,320,320,320,320,320
4651,11485502,160,160,160,160,160
4652,11485565,97.9,97.9,97.9,97.9,107
4653,11487231,6.79,6.79,6.79,6.79,6.79
4654,11487266,72.9,72.9,72.9,72.9,72.9
4655,11487301,55,55,55,55,55
4656,11487315,59,59,59,59,59
4657,11487322,64.5,64.5,64.5,64.5,64.5
4658,11487385,55,55,55,55,55
4659,11488183,568,568,568,568,568
4660,11488190,649,649,649,649,689
4661,11488204,39.9,39.9,39.9,39.9,39.9
4662,11488211,39.9,39.9,39.9,39.9,39.9
4663,11488323,57.13,57.13,57.13,57.13,57.13
4664,11488876,249,249,249,249,249
4665,11488890,53.75,53.75,53.75,53.75,53.75
4666,11488904,59,59,59,59,59
4667,11488925,425,425,425,425,425
4668,11488995,52.9,52.9,52.9,52.9,52.9
4669,11489002,80.9,80.9,80.9,80.9,80.9
4670,11489016,11.9,11.9,11.9,11.9,11.9
4671,11489023,16.9,16.9,16.9,16.9,16.9
4672,11489044,26.9,26.9,26.9,26.9,26.9
4673,11489051,24.1,24.1,24.1,24.1,24.1
4674,11489065,16.9,16.9,16.9,16.9,16.8
4675,11489436,116.3,116.3,116.3,116.3,116.3
4676,11489443,16.45,16.45,16.45,16.45,16.45
4677,11489450,54.45,54.45,54.45,54.45,54.45
4678,11489464,54.45,54.45,54.45,54.45,54.45
4679,11489471,16.45,16.45,16.45,16.45,16.45
4680,11489506,22.49,22.49,22.49,22.49,22.49
4681,11489513,69,69,69,69,69
4682,11489520,229,229,229,229,229
4683,11489541,16.9,16.9,16.9,16.9,16.9
4684,11489555,24.1,24.1,24.1,24.1,24.1
4685,11489562,43.69,43.69,43.69,43.69,43.69
4686,11489611,99,99,99,99,99
4687,11489674,69.83,69.83,69.83,69.83,69.83
4688,11489702,303,303,303,303,303
4689,11489716,534,534,534,534,534
4690,11489744,261,261,261,261,261
4691,11489786,778,778,778,778,778
4692,11489821,749,749,749,749,749
4693,11489856,304,304,304,304,303
4694,11490556,33.8,33.8,33.8,33.8,33.8
4695,11490563,219,219,219,219,219
4696,11490612,12.4,12.4,12.4,12.4,12.4
4697,11490626,15.27,15.27,15.27,15.27,14.9
4698,11490640,22.22,22.22,22.22,22.22,16.9
4699,11490654,23.99,23.99,23.99,23.99,19.9
4700,11490661,22.9,22.9,22.9,22.9,22.9
4701,11490696,32.73,32.73,32.73,32.73,22.62
4702,11490703,53,53,53,53,53
4703,11490710,68.27,68.27,68.27,68.27,59.36
4704,11490731,88.55,88.55,88.55,88.55,77
4705,11490745,66,66,66,66,66
4706,11490815,529,529,529,529,529
4707,11490822,529,529,529,529,529
4708,11490836,609,609,609,609,622
4709,11490906,99,99,99,99,99
4710,11490976,609,609,609,609,622
4711,11491046,15.55,15.55,15.55,15.55,9.64
4712,11491053,17.14,17.14,17.14,17.14,14.9
4713,11491060,50.46,50.46,50.46,50.46,36.34
4714,11491074,48.87,48.87,48.87,48.87,42.49
4715,11491354,275,275,275,275,275
4716,11491361,285,285,285,285,285
4717,11491543,39.9,39.9,39.9,39.9,39.9
4718,11491606,25,25,25,25,25
4719,11492012,129,129,129,129,129
4720,11492026,129,129,129,129,129
4721,11492033,129,129,129,129,129
4722,11492782,30.5,30.5,30.5,30.5,30.5
4723,11493013,18.9,18.9,18.9,18.9,18.9
4724,11493020,18.9,18.9,18.9,18.9,18.9
4725,11493083,14.5,14.5,14.5,14.5,14.5
4726,11494280,91,91,91,91,91
4727,11494315,219,219,219,219,219
4728,11494322,289,289,289,289,289
4729,11494644,20.6,20.6,20.6,20.6,20.6
4730,11494756,239,239,239,239,169
4731,11494784,330,330,330,330,330
4732,11494791,350,350,350,350,249
4733,11494805,32.4,32.4,32.4,32.4,35
4734,11494812,42.9,42.9,42.9,42.9,45
4735,11494826,26.2,26.2,26.2,26.2,27
4736,11494854,38,38,38,38,38
4737,11494945,39.8,39.8,39.8,39.8,39.8
4738,11494980,42.2,42.2,42.2,42.2,42.2
4739,11495001,38.4,38.4,38.4,38.4,38.4
4740,11495036,34,34,34,34,34
4741,11495106,66.07,66.07,66.07,66.07,66.07
4742,11495113,66.07,66.07,66.07,66.07,66.07
4743,11495211,75,75,75,75,75
4744,11495225,91,91,91,91,91
4745,11495232,114,114,114,114,114
4746,11495246,75,75,75,75,75
4747,11495253,91,91,91,91,91
4748,11495260,114,114,114,114,114
4749,11495274,123,123,123,123,123
4750,11495281,142,142,142,142,142
4751,11495302,123,123,123,123,123
4752,11495316,142,142,142,142,142
4753,11495323,171,171,171,171,171
4754,11495876,57.7,57.7,57.7,57.7,57.7
4755,11495946,16.4,16.4,16.4,16.4,16.4
4756,11495953,18.9,18.9,18.9,18.9,18.9
4757,11495960,26.2,26.2,26.2,26.2,26.2
4758,11495974,33.4,33.4,33.4,33.4,33.4
